timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-12-08,23920.28996000,24562.86000000,22644.21600000,23972.01604000,3403.57000000,3495.00000000,3222.00000000,3410.93000000,55365.94994900,55365.94994900
2018-12-07,24659.49500000,24949.32972000,22662.48880000,23920.14940000,3508.75000000,3549.99000000,3224.60000000,3403.55000000,95145.45744200,95145.45744200
2018-12-06,26484.59632000,27409.12972000,24598.00000000,24659.49500000,3768.44000000,3899.99000000,3500.00000000,3508.75000000,68378.79694300,68378.79694300
2018-12-05,27767.48744000,27901.16000000,26319.86000000,26494.43552000,3950.98000000,3970.00000000,3745.00000000,3769.84000000,44004.79944800,44004.79944800
2018-12-04,27302.09328000,28709.38000000,26572.86800000,27772.12592000,3884.76000000,4085.00000000,3781.00000000,3951.64000000,48489.55161300,48489.55161300
2018-12-03,29240.34540000,29370.01200000,26896.15600000,27296.82228000,4160.55000000,4179.00000000,3827.00000000,3884.01000000,49094.36916300,49094.36916300
2018-12-02,29454.20744000,30311.69372000,28836.16512000,29243.57828000,4190.98000000,4312.99000000,4103.04000000,4161.01000000,38912.15479000,38912.15479000
2018-12-01,28402.04556000,30220.32972000,27852.03428000,29447.46056000,4041.27000000,4299.99000000,3963.01000000,4190.02000000,44840.07348100,44840.07348100
2018-11-30,30190.32016000,30511.07808000,27711.40400000,28402.39696000,4295.72000000,4341.36000000,3943.00000000,4041.32000000,67758.44628300,67758.44628300
2018-11-29,29953.75768000,31277.27064000,28995.06820000,30191.16352000,4262.06000000,4450.38000000,4125.65000000,4295.84000000,73980.19866900,73980.19866900
2018-11-28,27237.92764000,30884.33516000,27228.36956000,29973.36580000,3875.63000000,4394.47000000,3874.27000000,4264.85000000,91983.56794900,91983.56794900
2018-11-27,27159.35460000,27690.32000000,25927.13536000,27234.97588000,3864.45000000,3940.00000000,3689.12000000,3875.21000000,67480.60721200,67480.60721200
2018-11-26,28735.31332000,29559.76800000,26010.62800000,27143.54160000,4088.69000000,4206.00000000,3701.00000000,3862.20000000,94503.75076700,94503.75076700
2018-11-25,27645.90304000,29749.52400000,25670.89448000,28714.86184000,3933.68000000,4233.00000000,3652.66000000,4085.78000000,101693.97558800,101693.97558800
2018-11-24,31033.04764000,31815.75600000,26879.92132000,27637.18832000,4415.63000000,4527.00000000,3824.69000000,3932.44000000,61693.11100600,61693.11100600
2018-11-23,30718.68520000,31513.55200000,29678.82232000,31068.04708000,4370.90000000,4484.00000000,4222.94000000,4420.61000000,49371.92032200,49371.92032200
2018-11-22,32758.07024000,33184.59956000,30466.38000000,30712.36000000,4661.08000000,4721.77000000,4335.00000000,4370.00000000,34531.11914300,34531.11914300
2018-11-21,32047.04748000,33644.44160000,31020.53780000,32757.99996000,4559.91000000,4787.20000000,4413.85000000,4661.07000000,61071.82947500,61071.82947500
2018-11-20,34531.37520000,35479.03072000,30403.12800000,32039.66808000,4913.40000000,5048.24000000,4326.00000000,4558.86000000,117380.95159000,117380.95159000
2018-11-19,39792.11432000,39806.59200000,34120.94000000,34507.69084000,5661.94000000,5664.00000000,4855.00000000,4910.03000000,70580.89285600,70580.89285600
2018-11-18,39571.08372000,40327.85876000,39476.27600000,39792.53600000,5630.49000000,5738.17000000,5617.00000000,5662.00000000,23844.99934700,23844.99934700
2018-11-17,39712.20596000,39754.58480000,39113.84204000,39555.62212000,5650.57000000,5656.60000000,5565.43000000,5628.29000000,26411.24141300,26411.24141300
2018-11-16,40460.82852000,40642.15092000,39000.12900000,39749.94632000,5757.09000000,5782.89000000,5549.25000000,5655.94000000,38721.80227400,38721.80227400
2018-11-15,41586.08160000,41743.08712000,37975.23576000,40434.89520000,5917.20000000,5939.54000000,5403.42000000,5753.40000000,47700.82940100,47700.82940100
2018-11-14,45393.71144000,45561.39952000,39756.48236000,41622.69748000,6458.98000000,6482.84000000,5656.87000000,5922.41000000,46478.96400300,46478.96400300
2018-11-13,45342.40704000,45667.94400000,44917.00220000,45384.43448000,6451.68000000,6498.00000000,6391.15000000,6457.66000000,11790.56493300,11790.56493300
2018-11-12,45335.58988000,45660.91600000,45126.78800000,45352.17596000,6450.71000000,6497.00000000,6421.00000000,6453.07000000,10132.78256700,10132.78256700
2018-11-11,45226.30448000,45415.91992000,44662.94000000,45329.26468000,6435.16000000,6462.14000000,6355.00000000,6449.81000000,8213.50711700,8213.50711700
2018-11-10,45119.68972000,45510.16540000,45056.50800000,45211.47540000,6419.99000000,6475.55000000,6411.00000000,6433.05000000,7714.82992600,7714.82992600
2018-11-09,45540.31552000,45763.03284000,44916.01828000,45119.68972000,6479.84000000,6511.53000000,6391.01000000,6419.99000000,11787.61658300,11787.61658300
2018-11-08,46233.41688000,46342.63200000,45458.65016000,45540.31552000,6578.46000000,6594.00000000,6468.22000000,6479.84000000,13259.78928200,13259.78928200
2018-11-07,45841.74644000,46491.27420000,45745.25200000,46233.41688000,6522.73000000,6615.15000000,6509.00000000,6578.46000000,14271.59111700,14271.59111700
2018-11-06,45464.06172000,45902.04668000,45296.72504000,45816.30508000,6468.99000000,6531.31000000,6445.18000000,6519.11000000,11926.56569900,11926.56569900
2018-11-05,45582.55380000,45712.85292000,45197.20856000,45464.06172000,6485.85000000,6504.39000000,6431.02000000,6468.99000000,8987.88215600,8987.88215600
2018-11-04,44894.86400000,45857.70000000,44691.05200000,45582.55380000,6388.00000000,6525.00000000,6359.00000000,6485.85000000,10592.39494300,10592.39494300
2018-11-03,45209.71840000,45260.10916000,44592.66000000,44888.46852000,6432.80000000,6439.97000000,6345.00000000,6387.09000000,7661.24147600,7661.24147600
2018-11-02,45049.48000000,45403.26952000,44896.26960000,45218.01144000,6410.00000000,6460.34000000,6388.20000000,6433.98000000,9739.44067900,9739.44067900
2018-11-01,44764.98656000,45278.94420000,44618.38248000,45049.48000000,6369.52000000,6442.65000000,6348.66000000,6410.00000000,9099.03584100,9099.03584100
2018-10-31,44487.31028000,45175.98400000,43890.00056000,44781.92404000,6330.01000000,6428.00000000,6245.02000000,6371.93000000,12148.88821600,12148.88821600
2018-10-30,44589.14600000,44944.06000000,44395.94628000,44493.35436000,6344.50000000,6395.00000000,6317.01000000,6330.87000000,8877.17538500,8877.17538500
2018-10-29,45611.22804000,45717.21028000,44381.82000000,44589.14600000,6489.93000000,6505.01000000,6315.00000000,6344.50000000,13827.22406700,13827.22406700
2018-10-28,45721.35680000,45781.58676000,45351.68400000,45611.22804000,6505.60000000,6514.17000000,6453.00000000,6489.93000000,5743.93372800,5743.93372800
2018-10-27,45953.49164000,46092.08380000,45422.24512000,45721.35680000,6538.63000000,6558.35000000,6463.04000000,6505.60000000,7776.90786400,7776.90786400
2018-10-26,45879.69764000,46384.80000000,45787.49028000,45953.49164000,6528.13000000,6600.00000000,6515.01000000,6538.63000000,9443.50415600,9443.50415600
2018-10-25,46151.54068000,46209.73252000,45701.67840000,45879.41652000,6566.81000000,6575.09000000,6502.80000000,6528.09000000,10342.70124400,10342.70124400
2018-10-24,46058.06828000,46595.64000000,46016.04084000,46142.33400000,6553.51000000,6630.00000000,6547.53000000,6565.50000000,11951.54397700,11951.54397700
2018-10-23,46252.67360000,46349.66000000,45790.58260000,46058.06828000,6581.20000000,6595.00000000,6515.45000000,6553.51000000,13856.60175600,13856.60175600
2018-10-22,46315.36336000,46658.89200000,45929.87756000,46252.67360000,6590.12000000,6639.00000000,6535.27000000,6581.20000000,16213.69266000,16213.69266000
2018-10-21,46284.44016000,46833.88920000,46244.24000000,46315.29308000,6585.72000000,6663.90000000,6580.00000000,6590.11000000,6515.35779200,6515.35779200
2018-10-20,45884.96864000,46508.84420000,45721.00540000,46303.27520000,6528.88000000,6617.65000000,6505.55000000,6588.40000000,19240.72224700,19240.72224700
2018-10-19,46518.05088000,46723.12792000,45843.64400000,45884.96864000,6618.96000000,6648.14000000,6523.00000000,6528.88000000,20772.60077000,20772.60077000
2018-10-18,47361.76228000,47762.28800000,46152.87600000,46518.05088000,6739.01000000,6796.00000000,6567.00000000,6618.96000000,20116.52194100,20116.52194100
2018-10-17,47528.67728000,47868.55136000,46918.99828000,47374.97492000,6762.76000000,6811.12000000,6676.01000000,6740.89000000,26641.43137900,26641.43137900
2018-10-16,47456.57000000,48493.20000000,46876.76000000,47504.14956000,6752.50000000,6900.00000000,6670.00000000,6759.27000000,27557.95776400,27557.95776400
2018-10-15,44552.88152000,53975.04000000,44276.40000000,47456.57000000,6339.34000000,7680.00000000,6300.00000000,6752.50000000,90748.03124600,90748.03124600
2018-10-14,44507.76176000,45091.64800000,44332.62400000,44552.88152000,6332.92000000,6416.00000000,6308.00000000,6339.34000000,15627.41131400,15627.41131400
2018-10-13,44262.34400000,44592.66000000,44171.47196000,44507.83204000,6298.00000000,6345.00000000,6285.07000000,6332.93000000,19098.07002500,19098.07002500
2018-10-12,43944.04588000,44698.08000000,43636.85200000,44262.41428000,6252.71000000,6360.00000000,6209.00000000,6298.01000000,29004.07141900,29004.07141900
2018-10-11,46597.11588000,46623.18976000,43608.74000000,43943.83504000,6630.21000000,6633.92000000,6205.00000000,6252.68000000,48712.40033200,48712.40033200
2018-10-10,46783.07676000,46806.12860000,45892.84000000,46602.66800000,6656.67000000,6659.95000000,6530.00000000,6631.00000000,15390.66144400,15390.66144400
2018-10-09,46897.91428000,46984.85064000,46433.99600000,46782.65508000,6673.01000000,6685.38000000,6607.00000000,6656.61000000,15354.77946900,15354.77946900
2018-10-08,46492.04728000,47197.23680000,46293.43600000,46897.91428000,6615.26000000,6715.60000000,6587.00000000,6673.01000000,23123.41954100,23123.41954100
2018-10-07,46359.78032000,46665.92000000,45857.70000000,46492.04728000,6596.44000000,6640.00000000,6525.00000000,6615.26000000,17406.83176200,17406.83176200
2018-10-06,46635.34820000,46743.22800000,46151.25956000,46344.52956000,6635.65000000,6651.00000000,6566.77000000,6594.27000000,10939.50539100,10939.50539100
2018-10-05,46326.39732000,47066.51600000,45984.76624000,46635.34820000,6591.69000000,6697.00000000,6543.08000000,6635.65000000,16096.55239200,16096.55239200
2018-10-04,45752.35028000,46690.23688000,45717.77252000,46341.15612000,6510.01000000,6643.46000000,6505.09000000,6593.79000000,20074.30081800,20074.30081800
2018-10-03,45863.25212000,46026.37200000,45190.04000000,45752.28000000,6525.79000000,6549.00000000,6430.00000000,6510.00000000,28451.96913800,28451.96913800
2018-10-02,46455.08000000,46665.92000000,45639.83200000,45863.25212000,6610.00000000,6640.00000000,6494.00000000,6525.79000000,28245.81008800,28245.81008800
2018-10-01,46571.53396000,46856.30852000,45752.28000000,46466.39508000,6626.57000000,6667.09000000,6510.00000000,6611.61000000,20621.50689400,20621.50689400
2018-09-30,46368.35448000,46820.53600000,45913.92400000,46571.53396000,6597.66000000,6662.00000000,6533.00000000,6626.57000000,27764.72451900,27764.72451900
2018-09-29,46627.82824000,46637.80800000,45432.99796000,46359.35864000,6634.58000000,6636.00000000,6464.57000000,6596.38000000,30255.95970000,30255.95970000
2018-09-28,47011.13536000,47894.41440000,45969.30464000,46627.82824000,6689.12000000,6814.80000000,6540.88000000,6634.58000000,42399.44852300,42399.44852300
2018-09-27,45455.97952000,47439.00000000,45218.15200000,47011.20564000,6467.84000000,6750.00000000,6434.00000000,6689.13000000,33087.42829700,33087.42829700
2018-09-26,45296.23308000,46089.55372000,44836.53160000,45436.86336000,6445.11000000,6557.99000000,6379.70000000,6465.12000000,33484.54207000,33484.54207000
2018-09-25,46254.21976000,46272.42228000,44452.24056000,45313.31112000,6581.42000000,6584.01000000,6325.02000000,6447.54000000,40301.02945200,40301.02945200
2018-09-24,47135.46068000,47298.44000000,46082.59600000,46254.00892000,6706.81000000,6730.00000000,6557.00000000,6581.39000000,35305.73991000,35305.73991000
2018-09-23,47249.59540000,47707.68044000,46818.77900000,47143.82400000,6723.05000000,6788.23000000,6661.75000000,6708.00000000,30286.22977300,30286.22977300
2018-09-22,47502.32228000,48064.70284000,46574.55600000,47249.59540000,6759.01000000,6839.03000000,6627.00000000,6723.05000000,29349.69066700,29349.69066700
2018-09-21,45625.77600000,47683.99608000,45618.74800000,47502.39256000,6492.00000000,6784.86000000,6491.00000000,6759.02000000,51779.34346300,51779.34346300
2018-09-20,44922.97600000,45963.12000000,44452.10000000,45625.77600000,6392.00000000,6540.00000000,6325.00000000,6492.00000000,25189.02472800,25189.02472800
2018-09-19,44532.14892000,45806.39560000,43032.44400000,44922.20292000,6336.39000000,6517.70000000,6123.00000000,6391.89000000,39044.08008200,39044.08008200
2018-09-18,43915.79332000,44908.92000000,43749.15944000,44532.57060000,6248.69000000,6390.00000000,6224.98000000,6336.45000000,32620.86667000,32620.86667000
2018-09-17,45682.56224000,45919.82752000,43580.62800000,43915.79332000,6500.08000000,6533.84000000,6201.00000000,6248.69000000,35987.25473800,35987.25473800
2018-09-16,45787.13888000,45855.02936000,44768.36000000,45717.14000000,6514.96000000,6524.62000000,6370.00000000,6505.00000000,27568.13289700,27568.13289700
2018-09-15,45517.75564000,46141.98260000,45443.96164000,45787.13888000,6476.63000000,6565.45000000,6466.13000000,6514.96000000,25243.65661200,25243.65661200
2018-09-14,45593.37692000,46279.30972000,44878.13736000,45517.75564000,6487.39000000,6584.99000000,6385.62000000,6476.63000000,37173.33927700,37173.33927700
2018-09-13,44547.82136000,45927.98000000,44539.24720000,45593.30664000,6338.62000000,6535.00000000,6337.40000000,6487.38000000,40465.06310700,40465.06310700
2018-09-12,44227.20400000,44698.08000000,43519.97636000,44547.82136000,6293.00000000,6360.00000000,6192.37000000,6338.62000000,31433.64593900,31433.64593900
2018-09-11,44360.66572000,45007.31200000,43360.51104000,44240.62748000,6311.99000000,6404.00000000,6169.68000000,6294.91000000,33104.88859000,33104.88859000
2018-09-10,43940.88328000,44796.33144000,43721.18800000,44360.73600000,6252.26000000,6373.98000000,6221.00000000,6312.00000000,32439.45643200,32439.45643200
2018-09-09,43468.60168000,45267.34800000,43162.67284000,43930.69268000,6185.06000000,6441.00000000,6141.53000000,6250.81000000,37053.92382000,37053.92382000
2018-09-08,44947.85512000,45527.38400000,42948.10800000,43468.53140000,6395.54000000,6478.00000000,6111.00000000,6185.05000000,38215.03217100,38215.03217100
2018-09-07,45800.35152000,45991.23200000,44416.96000000,44947.85512000,6516.84000000,6544.00000000,6320.00000000,6395.54000000,38906.28805000,38906.28805000
2018-09-06,47068.41356000,47263.30000000,44030.42000000,45794.51828000,6697.27000000,6725.00000000,6265.00000000,6516.01000000,60644.46422700,60644.46422700
2018-09-05,51719.40340000,51988.22440000,46961.09600000,47087.60000000,7359.05000000,7397.30000000,6682.00000000,6700.00000000,63715.25626700,63715.25626700
2018-09-04,51044.36400000,52077.48000000,50792.55076000,51719.47368000,7263.00000000,7410.00000000,7227.17000000,7359.06000000,35300.64051800,35300.64051800
2018-09-03,51318.45600000,51573.43184000,50542.77564000,51044.50456000,7302.00000000,7338.28000000,7191.63000000,7263.02000000,32396.01837100,32396.01837100
2018-09-02,50612.63396000,51623.82260000,50088.55600000,51318.52628000,7201.57000000,7345.45000000,7127.00000000,7302.01000000,39814.84035200,39814.84035200
2018-09-01,49274.78388000,51128.70000000,49257.42472000,50601.67028000,7011.21000000,7275.00000000,7008.74000000,7200.01000000,40323.41409300,40323.41409300
2018-08-31,49089.45552000,49821.49200000,48408.86400000,49274.78388000,6984.84000000,7089.00000000,6888.00000000,7011.21000000,40467.40063800,40467.40063800
2018-08-30,49429.39988000,49643.19164000,47683.64468000,49089.45552000,7033.21000000,7063.63000000,6784.81000000,6984.84000000,44716.77462000,44716.77462000
2018-08-29,49737.15600000,50136.41668000,48579.92552000,49415.41416000,7077.00000000,7133.81000000,6912.34000000,7031.22000000,43252.48739200,43252.48739200
2018-08-28,48544.22328000,50144.78000000,48212.08000000,49730.90108000,6907.26000000,7135.00000000,6860.00000000,7076.11000000,48352.91716300,48352.91716300
2018-08-27,47087.60000000,48777.90428000,46711.60200000,48553.92192000,6700.00000000,6940.51000000,6646.50000000,6908.64000000,37747.07874700,37747.07874700
2018-08-26,47324.02192000,47616.59756000,46159.90400000,47087.60000000,6733.64000000,6775.27000000,6568.00000000,6700.00000000,20107.29720800,20107.29720800
2018-08-25,46996.09544000,47713.09200000,46740.48708000,47324.02192000,6686.98000000,6789.00000000,6650.61000000,6733.64000000,19220.50592900,19220.50592900
2018-08-24,45857.70000000,47263.30000000,45263.83400000,46958.56592000,6525.00000000,6725.00000000,6440.50000000,6681.64000000,38305.67532200,38305.67532200
2018-08-23,44716.14196000,46223.08572000,44573.54384000,45857.77028000,6362.57000000,6576.99000000,6342.28000000,6525.01000000,40358.16682500,40358.16682500
2018-08-22,45541.29944000,48370.49112000,43933.43360000,44704.33492000,6479.98000000,6882.54000000,6251.20000000,6360.89000000,77909.39135900,77909.39135900
2018-08-21,43932.02800000,45682.00000000,43820.14224000,45541.44000000,6251.00000000,6500.00000000,6235.08000000,6480.00000000,41569.94740800,41569.94740800
2018-08-20,45524.08084000,45892.84000000,43714.16000000,43959.01552000,6477.53000000,6530.00000000,6220.00000000,6254.84000000,49435.55526000,49435.55526000
2018-08-19,44894.58288000,45970.14800000,44276.40000000,45524.08084000,6387.96000000,6541.00000000,6300.00000000,6477.53000000,45190.84799400,45190.84799400
2018-08-18,46237.49312000,46525.36000000,44192.06400000,44894.58288000,6579.04000000,6620.00000000,6288.00000000,6387.96000000,53742.32217200,53742.32217200
2018-08-17,44388.84800000,46279.38000000,44173.79120000,46275.79572000,6316.00000000,6585.00000000,6285.40000000,6584.49000000,57851.61080300,57851.61080300
2018-08-16,44032.31756000,45541.44000000,43612.95680000,44358.97900000,6265.27000000,6480.00000000,6205.60000000,6311.75000000,48515.25461800,48515.25461800
2018-08-15,43489.82624000,46448.05200000,43377.58908000,44045.60048000,6188.08000000,6609.00000000,6172.11000000,6267.16000000,68806.68702600,68806.68702600
2018-08-14,43912.70100000,43927.31924000,41324.64000000,43489.82624000,6248.25000000,6250.33000000,5880.00000000,6188.08000000,50186.74509100,50186.74509100
2018-08-13,44336.55968000,45998.26000000,43187.34112000,43899.34780000,6308.56000000,6545.00000000,6145.04000000,6246.35000000,53895.82878300,53895.82878300
2018-08-12,43732.08140000,45487.32440000,43081.64000000,44334.94324000,6222.55000000,6472.30000000,6130.00000000,6308.33000000,38567.77071200,38567.77071200
2018-08-11,43209.05764000,45597.66400000,41964.18800000,43800.95580000,6148.13000000,6488.00000000,5971.00000000,6232.35000000,47133.41855500,47133.41855500
2018-08-10,45891.36412000,46215.28464000,42353.46892000,43180.10228000,6529.79000000,6575.88000000,6026.39000000,6144.01000000,59034.97490200,59034.97490200
2018-08-09,44158.82156000,46545.10868000,43423.20080000,45891.36412000,6283.27000000,6622.81000000,6178.60000000,6529.79000000,51941.18511100,51941.18511100
2018-08-08,47232.58764000,47238.98312000,43032.44400000,44170.98000000,6720.63000000,6721.54000000,6123.00000000,6285.00000000,59550.53631900,59550.53631900
2018-08-07,48739.18000000,50253.43288000,46876.76000000,47228.58168000,6935.00000000,7150.46000000,6670.00000000,6720.06000000,45438.47350100,45438.47350100
2018-08-06,49366.00732000,50320.48000000,47937.98800000,48737.91496000,7024.19000000,7160.00000000,6821.00000000,6934.82000000,32760.19164300,32760.19164300
2018-08-05,49265.15552000,49827.60636000,48368.73412000,49366.00732000,7009.84000000,7089.87000000,6882.29000000,7024.19000000,32894.84978200,32894.84978200
2018-08-04,52093.43356000,52673.52468000,48675.92800000,49265.15552000,7412.27000000,7494.81000000,6926.00000000,7009.84000000,36288.42601000,36288.42601000
2018-08-03,52890.68988000,52991.12000000,51180.98832000,52139.18584000,7525.71000000,7540.00000000,7282.44000000,7418.78000000,44669.48604700,44669.48604700
2018-08-02,53413.36224000,54182.08488000,52398.80016000,52890.68988000,7600.08000000,7709.46000000,7455.72000000,7525.71000000,37665.69668400,37665.69668400
2018-08-01,54366.28876000,54467.00000000,52218.04000000,53444.98824000,7735.67000000,7750.00000000,7430.00000000,7604.58000000,42582.31293200,42582.31293200
2018-07-31,57428.59920000,57489.04000000,53644.72400000,54332.97604000,8171.40000000,8180.00000000,7633.00000000,7730.93000000,48296.91558700,48296.91558700
2018-07-30,57706.83772000,58142.64400000,55282.24800000,57446.30976000,8210.99000000,8273.00000000,7866.00000000,8173.92000000,39692.41654200,39692.41654200
2018-07-29,57805.58112000,58293.81628000,57032.22000000,57706.90800000,8225.04000000,8294.51000000,8115.00000000,8211.00000000,25531.22618500,25531.22618500
2018-07-28,57549.26996000,57956.68312000,56694.87600000,57805.58112000,8188.57000000,8246.54000000,8067.00000000,8225.04000000,26215.17383900,26215.17383900
2018-07-27,55661.76000000,58226.98000000,54853.54000000,57549.26996000,7920.00000000,8285.00000000,7805.00000000,8188.57000000,43671.00589100,43671.00589100
2018-07-26,57458.32764000,58442.66932000,55170.22168000,55661.76000000,8175.63000000,8315.69000000,7850.06000000,7920.00000000,43223.48168200,43223.48168200
2018-07-25,59015.80272000,59680.15956000,56575.40000000,57458.39792000,8397.24000000,8491.77000000,8050.00000000,8175.64000000,48257.64912400,48257.64912400
2018-07-24,54267.75620000,59639.60800000,54087.48800000,59015.80272000,7721.65000000,8486.00000000,7696.00000000,8397.24000000,60121.16374900,60121.16374900
2018-07-23,51970.51384000,55050.32400000,51831.50000000,54263.25828000,7394.78000000,7833.00000000,7375.00000000,7721.01000000,41646.34667100,41646.34667100
2018-07-22,52001.92900000,53289.10720000,51553.89400000,51970.58412000,7399.25000000,7582.40000000,7335.50000000,7394.79000000,30270.21844000,30270.21844000
2018-07-21,51567.73916000,52418.12716000,50678.90800000,51998.62584000,7337.47000000,7458.47000000,7211.00000000,7398.78000000,28886.49029100,28886.49029100
2018-07-20,52491.14808000,54115.60000000,51114.64400000,51568.16084000,7468.86000000,7700.00000000,7273.00000000,7337.53000000,46140.31344700,46140.31344700
2018-07-19,51879.85264000,53246.09584000,51093.56000000,52472.52388000,7381.88000000,7576.28000000,7270.00000000,7466.21000000,41218.25643700,41218.25643700
2018-07-18,51426.96832000,53329.02624000,50779.97064000,51879.99320000,7317.44000000,7588.08000000,7225.38000000,7381.90000000,59487.64345000,59487.64345000
2018-07-17,47251.56324000,52492.06172000,46750.53712000,51426.96832000,6723.33000000,7468.99000000,6652.04000000,7317.44000000,52105.42345900,52105.42345900
2018-07-16,44656.96620000,47420.02440000,44490.05120000,47251.70380000,6354.15000000,6747.30000000,6330.40000000,6723.35000000,36204.87708000,36204.87708000
2018-07-15,43931.32520000,44944.06000000,43752.11120000,44648.95428000,6250.90000000,6395.00000000,6225.40000000,6353.01000000,22979.21150800,22979.21150800
2018-07-14,43675.99796000,44522.38000000,43418.98400000,43938.98572000,6214.57000000,6335.00000000,6178.00000000,6251.99000000,17783.07199900,17783.07199900
2018-07-13,43934.83920000,44627.80000000,42941.08000000,43675.99796000,6251.40000000,6350.00000000,6110.00000000,6214.57000000,26375.32528600,26375.32528600
2018-07-12,44825.07596000,44840.60784000,42659.96000000,43929.00596000,6378.07000000,6380.28000000,6070.00000000,6250.57000000,31306.66334800,31306.66334800
2018-07-11,44254.68348000,45021.36800000,44128.74172000,44825.07596000,6296.91000000,6406.00000000,6278.99000000,6378.07000000,28715.49848700,28715.49848700
2018-07-10,46826.01784000,46954.06800000,44016.36400000,44254.68348000,6662.78000000,6681.00000000,6263.00000000,6296.91000000,38560.67270200,38560.67270200
2018-07-09,47172.63880000,47804.87768000,46470.82272000,46821.37936000,6712.10000000,6802.06000000,6612.24000000,6662.12000000,26732.40655000,26732.40655000
2018-07-08,47463.45744000,47649.84000000,46858.76832000,47172.63880000,6753.48000000,6780.00000000,6667.44000000,6712.10000000,24622.94779400,24622.94779400
2018-07-07,46453.60412000,47918.02848000,45744.40864000,47488.05544000,6609.79000000,6818.16000000,6508.88000000,6756.98000000,23973.87688600,23973.87688600
2018-07-06,45887.21760000,46725.93912000,45154.90000000,46453.53384000,6529.20000000,6648.54000000,6425.00000000,6609.78000000,29397.09474800,29397.09474800
2018-07-05,46283.10484000,47171.93600000,45354.00324000,45887.21760000,6585.53000000,6712.00000000,6453.33000000,6529.20000000,35071.97289800,35071.97289800
2018-07-04,45759.37828000,47684.41776000,45268.12108000,46293.29544000,6511.01000000,6784.92000000,6441.11000000,6586.98000000,23571.89277700,23571.89277700
2018-07-03,46492.25812000,46942.47180000,45422.03428000,45779.40808000,6615.29000000,6679.35000000,6463.01000000,6513.86000000,38657.78169100,38657.78169100
2018-07-02,44703.84296000,46982.18000000,44076.94536000,46492.25812000,6360.82000000,6685.00000000,6271.62000000,6615.29000000,36230.45226400,36230.45226400
2018-07-01,44916.51024000,45267.76968000,43932.02800000,44675.66068000,6391.08000000,6441.06000000,6251.00000000,6356.81000000,27562.96597400,27562.96597400
2018-06-30,43558.98176000,45885.74172000,43475.41884000,44909.41196000,6197.92000000,6528.99000000,6186.03000000,6390.07000000,37919.61284000,37919.61284000
2018-06-29,41120.89828000,44276.40000000,40621.84000000,43558.98176000,5851.01000000,6300.00000000,5780.00000000,6197.92000000,33911.28727800,33911.28727800
2018-06-28,43114.88244000,43383.91428000,40952.15600000,41141.77144000,6134.73000000,6173.01000000,5827.00000000,5853.98000000,30585.26602600,30585.26602600
2018-06-27,42631.07492000,43506.34204000,41964.18800000,43107.85444000,6065.89000000,6190.43000000,5971.00000000,6133.73000000,19225.67109800,19225.67109800
2018-06-26,43939.05600000,44083.41112000,42413.98000000,42665.44184000,6252.00000000,6272.54000000,6035.00000000,6070.78000000,19377.24048400,19377.24048400
2018-06-25,43137.51260000,44627.80000000,42603.52516000,43939.05600000,6137.95000000,6350.00000000,6061.97000000,6252.00000000,39164.51530600,39164.51530600
2018-06-24,43222.05944000,43993.87440000,40411.00000000,43130.62516000,6149.98000000,6259.80000000,5750.00000000,6136.97000000,47445.99895500,47445.99895500
2018-06-23,42490.72576000,43995.28000000,42227.59744000,43222.05944000,6045.92000000,6260.00000000,6008.48000000,6149.98000000,26622.78858900,26622.78858900
2018-06-22,47211.92532000,47326.34116000,41598.31032000,42484.26000000,6717.69000000,6733.97000000,5918.94000000,6045.00000000,52157.37083300,52157.37083300
2018-06-21,47531.83988000,47755.26000000,46894.82196000,47220.00752000,6763.21000000,6795.00000000,6672.57000000,6718.84000000,25428.85404800,25428.85404800
2018-06-20,47368.72000000,47911.49244000,46046.12068000,47519.89228000,6740.00000000,6817.23000000,6551.81000000,6761.51000000,26359.75245200,26359.75245200
2018-06-19,47167.64892000,48083.74872000,46757.28400000,47377.22388000,6711.39000000,6841.74000000,6653.00000000,6741.21000000,24311.42114300,24311.42114300
2018-06-18,45288.85368000,47750.90264000,44838.64000000,47175.16888000,6444.06000000,6794.38000000,6380.00000000,6712.46000000,31821.43499500,31821.43499500
2018-06-17,45559.01000000,46307.70284000,45133.81600000,45327.85908000,6482.50000000,6589.03000000,6422.00000000,6449.61000000,19847.24768800,19847.24768800
2018-06-16,44838.71028000,46103.68000000,44423.00408000,45569.41144000,6380.01000000,6560.00000000,6320.86000000,6483.98000000,22277.24114700,22277.24114700
2018-06-15,46656.57276000,46853.28648000,44714.31468000,44901.18920000,6638.67000000,6666.66000000,6362.31000000,6388.90000000,30018.32990500,30018.32990500
2018-06-14,44225.65784000,47228.16000000,43995.28000000,46637.66744000,6292.78000000,6720.00000000,6260.00000000,6635.98000000,44478.13083700,44478.13083700
2018-06-13,45892.84000000,46578.77280000,43002.08304000,44225.65784000,6530.00000000,6627.60000000,6118.68000000,6292.78000000,46185.51810000,46185.51810000
2018-06-12,48296.41600000,48426.50428000,45225.18000000,45892.84000000,6872.00000000,6890.51000000,6435.00000000,6530.00000000,36722.21119100,36722.21119100
2018-06-11,47544.42000000,48647.81600000,46455.08000000,48296.41600000,6765.00000000,6922.00000000,6610.00000000,6872.00000000,34552.16230300,34552.16230300
